,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,HTTPS_token,Result
692,1,2,1,1,1,2,2,1,1
693,1,2,1,1,1,2,2,1,2
694,1,1,1,2,1,2,2,1,2
695,1,2,1,1,1,2,2,1,2
696,2,2,2,1,2,2,2,2,2
697,1,2,1,2,1,1,2,1,1
698,1,2,1,1,1,2,2,1,1
699,1,2,1,1,1,2,1,1,2
700,1,2,1,1,1,2,0,1,2
701,1,2,1,1,1,2,1,1,1
702,2,1,2,1,2,1,0,2,1
703,1,2,1,1,1,2,0,1,2
704,1,2,1,1,1,2,2,1,2
705,1,2,1,1,1,2,1,1,1
706,1,2,1,1,1,2,1,1,1
707,2,2,2,1,2,2,0,2,2
708,1,2,1,1,1,2,2,1,2
709,1,2,1,1,1,2,0,1,1
710,1,2,1,1,1,2,2,1,2
711,1,2,1,1,1,2,1,1,2
712,2,1,2,1,2,2,0,2,1
713,1,2,1,1,1,2,1,1,1
714,1,2,1,1,1,2,1,1,2
715,1,1,1,1,1,1,2,1,1
716,1,2,1,1,1,2,2,1,2
717,1,2,1,1,1,1,1,1,1
718,1,2,1,1,1,2,2,1,2
719,1,2,1,1,1,2,2,1,2
720,1,2,1,1,1,2,0,1,2
721,1,2,1,1,1,2,0,1,1
722,1,2,1,1,1,2,1,1,1
723,1,2,1,2,1,2,2,1,2
724,1,2,1,1,1,2,2,1,2
725,1,2,1,1,1,2,1,1,1
726,1,2,1,1,1,2,0,1,2
727,1,2,1,1,1,2,1,1,1
728,1,2,1,1,1,2,2,1,2
729,1,2,1,1,1,2,0,1,1
730,1,2,1,1,1,2,1,1,1
731,1,2,1,1,1,2,2,1,2
732,1,2,1,1,1,1,2,1,1
733,1,2,1,1,1,2,2,1,1
734,1,1,1,1,1,2,2,1,2
735,2,2,2,1,2,2,0,2,2
736,1,2,1,1,1,2,1,1,1
737,1,2,1,1,1,2,2,1,1
738,1,2,1,1,1,2,2,1,2
739,1,1,1,1,1,2,0,1,1
740,1,2,1,1,1,2,2,1,2
741,1,2,1,1,1,2,2,1,2
742,1,2,1,1,1,2,0,1,1
743,1,2,1,1,1,2,2,1,1
744,1,2,1,1,1,2,1,1,2
745,2,2,2,1,2,2,1,2,1
746,1,2,1,1,1,2,1,1,2
747,2,2,2,1,2,2,0,2,2
748,1,2,1,1,1,2,2,1,1
749,2,2,2,1,2,2,0,2,1
750,1,2,1,1,1,2,1,1,1
751,1,2,1,1,1,2,2,1,2
752,1,2,1,1,1,2,2,1,1
753,1,2,1,1,1,2,2,1,2
754,1,2,1,1,1,2,2,1,1
755,1,2,1,1,1,2,0,1,2
756,1,2,1,1,1,2,1,1,1
757,1,2,1,2,1,1,1,1,1
758,1,2,1,1,1,2,0,1,1
759,1,1,1,1,1,2,1,1,1
760,1,2,1,1,1,2,2,1,2
761,1,1,1,1,1,2,0,1,1
762,1,1,1,1,1,1,2,1,1
763,1,1,1,1,1,2,0,1,1
764,1,2,1,1,1,2,1,1,2
765,1,2,1,1,1,2,1,1,2
766,1,2,1,1,1,1,0,1,1
767,1,2,1,1,1,2,2,1,2
768,1,2,1,1,1,2,1,1,2
769,1,2,1,1,1,2,2,1,2
770,1,2,1,1,1,2,1,1,1
771,1,2,1,1,1,2,0,1,2
772,1,2,1,1,1,2,2,1,2
773,1,2,1,1,1,2,0,1,2
774,1,1,1,1,1,2,0,1,1
775,1,2,1,1,1,2,0,1,2
776,1,1,1,1,1,2,2,1,1
777,1,2,1,1,1,2,1,1,1
778,1,2,1,1,1,1,1,1,1
779,1,1,1,1,1,2,0,1,2
780,1,2,1,1,1,2,1,1,2
781,1,2,1,1,1,2,1,1,1
782,1,2,1,1,1,2,2,1,2
783,1,2,1,1,1,2,0,1,2
784,1,2,1,1,1,2,0,1,2
785,1,2,1,1,1,2,0,1,1
786,1,2,1,1,1,2,2,1,2
787,1,2,1,1,1,2,2,1,1
788,1,2,1,2,1,2,1,1,1
789,1,2,1,1,1,2,2,1,2
790,1,2,1,1,1,2,2,1,2
791,1,2,1,1,1,2,1,1,1
792,1,1,1,1,1,2,1,1,1
793,1,2,1,1,1,2,2,1,2
794,1,2,1,1,1,2,1,1,2
795,1,1,1,1,1,2,2,1,2
796,1,2,1,1,1,2,0,1,1
797,1,2,1,1,1,2,0,1,2
798,2,2,2,1,2,2,1,2,1
799,1,2,1,1,1,1,2,1,1
800,1,2,1,1,1,2,2,1,2
801,1,2,1,1,1,2,0,1,2
802,1,2,1,1,1,2,2,1,2
803,1,2,1,1,1,2,1,1,1
804,1,2,1,2,1,2,1,1,1
805,1,2,1,2,1,1,2,1,1
806,2,2,2,1,2,2,0,2,2
807,1,2,1,1,1,2,1,1,1
808,1,2,1,1,1,2,0,1,2
809,1,2,1,1,1,2,2,1,2
810,2,2,2,1,2,2,2,2,1
811,1,2,1,1,1,2,1,1,2
812,1,2,1,1,1,2,2,1,1
813,1,1,1,1,1,2,2,1,2
814,1,2,1,1,1,2,0,1,2
815,1,2,1,1,1,2,1,1,1
816,1,2,1,1,1,2,2,1,2
817,1,2,1,1,1,1,2,1,1
818,1,2,1,1,1,1,1,1,1
819,1,2,1,1,1,2,1,1,1
820,1,2,1,1,1,2,0,1,1
821,1,2,1,1,1,1,2,1,1
822,2,2,2,1,2,2,0,2,1
823,1,2,1,1,1,2,0,1,2
824,1,2,1,1,1,1,2,1,1
825,1,2,1,1,1,2,1,1,1
826,1,2,1,1,1,1,0,1,1
827,1,1,1,1,1,2,2,1,1
828,1,2,1,1,1,2,0,1,2
829,1,2,1,1,1,2,2,1,1
830,1,1,1,2,1,2,2,1,1
831,1,2,1,1,1,2,2,1,2
832,1,2,1,1,1,2,2,1,1
833,1,2,1,1,1,2,2,1,2
834,1,2,1,1,1,2,2,1,2
835,1,2,1,1,1,2,2,1,1
836,1,1,1,1,1,2,2,1,2
837,1,1,1,1,1,1,2,1,1
838,1,2,1,1,1,2,0,1,2
839,1,2,1,1,1,2,0,1,2
840,2,2,2,1,2,2,2,2,2
841,1,2,1,1,1,2,1,1,1
842,1,2,1,1,1,1,2,1,1
843,1,2,1,1,1,1,1,1,1
844,1,2,1,1,1,2,2,1,1
845,1,2,1,2,1,2,1,1,1
846,1,2,1,1,1,2,2,1,2
847,1,2,1,1,1,2,1,1,1
848,1,2,1,1,1,2,0,1,2
849,2,2,2,1,2,2,1,2,1
850,1,2,1,1,1,2,1,1,1
851,1,2,1,1,1,2,0,1,1
852,1,1,1,1,1,2,2,1,1
853,1,2,1,1,1,2,1,1,1
854,1,2,1,1,1,2,2,1,2
855,1,2,1,1,1,2,1,1,1
856,1,2,1,1,1,2,2,1,2
857,1,2,1,1,1,2,2,1,1
858,1,2,1,1,1,2,0,1,2
859,1,2,1,1,1,2,0,1,2
860,1,2,1,1,1,2,1,1,1
861,1,2,1,1,1,2,1,1,1
862,2,1,2,1,2,2,2,2,1
863,1,2,1,1,1,2,1,1,2
864,1,2,1,1,1,2,2,1,2
865,1,2,1,1,1,2,0,1,1
866,2,2,2,1,2,2,0,2,1
867,1,2,1,1,1,2,2,1,2
868,1,2,1,1,1,2,0,1,2
869,1,1,1,1,1,2,0,1,2
870,1,2,1,1,1,2,1,1,1
871,1,2,1,1,1,2,0,1,1
872,1,2,1,1,1,2,1,1,1
873,1,2,1,1,1,1,0,1,1
874,1,2,1,1,1,2,2,1,1
875,2,1,2,1,2,2,2,2,1
876,2,2,2,1,2,1,2,2,1
877,1,2,1,1,1,2,2,1,2
878,1,2,1,1,1,2,2,1,2
879,1,2,1,1,1,2,2,1,2
880,1,2,1,1,1,1,1,1,1
881,1,2,1,1,1,1,0,1,1
882,1,2,1,1,1,2,2,1,1
883,2,2,2,1,2,2,2,2,1
884,1,2,1,1,1,2,2,1,2
885,2,2,2,1,2,2,2,2,1
886,1,2,1,1,1,2,0,1,1
887,1,2,1,1,1,2,0,1,2
888,1,2,1,1,1,2,0,1,2
889,1,2,1,1,1,1,0,1,1
890,1,2,1,1,1,2,0,1,1
891,1,2,1,1,1,2,1,1,2
892,1,2,1,1,1,2,1,1,1
893,1,1,1,1,1,2,2,1,1
894,1,2,1,1,1,2,2,1,2
895,1,2,1,1,1,1,0,1,1
896,1,2,1,1,1,2,2,1,2
897,1,2,1,1,1,1,2,1,1
898,1,2,1,1,1,2,2,1,2
899,2,2,2,1,2,2,2,2,1
900,1,2,1,1,1,2,1,1,2
901,1,2,1,1,1,2,1,1,2
902,1,2,1,1,1,2,2,1,2
903,2,2,2,1,2,2,0,2,2
904,1,2,1,1,1,2,2,1,2
905,1,2,1,1,1,2,0,1,1
906,1,2,1,1,1,2,0,1,2
907,1,2,1,1,1,1,1,1,1
908,1,2,1,1,1,1,0,1,1
909,1,2,1,1,1,2,2,1,2
910,1,2,1,1,1,2,0,1,2
911,2,2,2,1,2,2,0,2,1
912,1,1,1,1,1,2,0,1,2
913,1,1,1,1,1,2,0,1,2
914,1,1,1,1,1,1,1,1,1
915,1,2,1,1,1,2,2,1,2
916,1,2,1,1,1,2,1,1,2
917,2,2,2,1,2,2,2,2,1
918,1,2,1,1,1,2,1,1,2
919,1,2,1,1,1,2,0,1,1
920,1,2,1,1,1,2,0,1,2
921,1,2,1,1,1,2,0,1,2
922,1,2,1,1,1,2,2,1,1
923,1,1,1,2,1,2,2,1,2
924,1,2,1,1,1,2,2,1,1
925,1,1,1,1,1,2,1,1,1
926,1,2,1,1,1,2,2,1,2
927,2,2,2,1,2,2,2,2,2
928,1,2,1,1,1,2,2,1,2
929,1,2,1,1,1,2,2,1,1
930,1,2,1,1,1,2,1,1,2
931,1,2,1,1,1,2,1,1,2
932,1,2,1,1,1,2,2,1,2
933,1,2,1,1,1,2,2,1,2
934,1,2,1,1,1,2,2,1,2
935,1,2,1,1,1,2,1,1,1
936,2,2,2,1,2,2,0,2,1
937,1,1,1,1,1,2,0,1,1
938,1,2,1,1,1,2,0,1,2
939,1,2,1,1,1,1,0,1,1
940,1,2,1,1,1,2,2,1,2
941,1,2,1,1,1,2,2,1,1
942,1,2,1,1,1,2,0,1,2
943,1,2,1,1,1,2,0,1,2
944,1,2,1,2,1,2,2,1,1
945,2,2,2,1,2,2,2,2,1
946,2,2,2,1,2,2,2,2,1
947,1,2,1,1,1,2,0,1,2
948,1,2,1,1,1,2,1,1,1
949,1,2,1,1,1,2,0,1,1
950,1,1,1,1,1,2,0,1,1
951,1,2,1,1,1,2,2,1,2
952,1,2,1,1,1,2,0,1,1
953,1,1,1,1,1,2,2,1,2
954,1,2,1,1,1,1,2,1,1
955,1,2,1,1,1,2,1,1,1
956,1,2,1,1,1,2,0,1,1
957,1,2,1,1,1,2,2,1,2
958,1,2,1,1,1,1,2,1,1
959,1,2,1,1,1,2,0,1,1
960,1,2,1,2,1,2,0,1,2
961,1,2,1,1,1,2,2,1,2
962,1,1,1,1,1,2,0,1,1
963,2,2,2,1,2,1,2,2,1
964,1,2,1,1,1,2,0,1,1
965,1,2,1,1,1,1,0,1,1
966,1,1,1,1,1,1,1,1,1
967,1,2,1,1,1,2,2,1,2
968,1,1,1,1,1,2,0,1,2
969,2,1,2,1,2,1,1,2,1
970,1,2,1,1,1,2,2,1,1
971,1,1,1,1,1,2,1,1,1
972,2,2,2,1,2,2,1,2,2
973,1,1,1,1,1,2,2,1,2
974,1,1,1,1,1,2,0,1,2
975,1,2,1,1,1,1,0,1,1
976,1,2,1,1,1,2,0,1,2
977,1,2,1,1,1,2,2,1,2
978,1,2,1,1,1,2,2,1,2
979,1,2,1,1,1,2,2,1,1
980,1,2,1,1,1,1,0,1,1
981,1,2,1,1,1,2,2,1,1
982,1,2,1,1,1,2,1,1,2
983,1,2,1,1,1,2,2,1,2
984,1,2,1,1,1,2,0,1,1
985,1,1,1,1,1,2,2,1,2
986,1,2,1,2,1,2,1,1,1
987,1,2,1,1,1,2,0,1,1
988,1,2,1,1,1,2,2,1,1
989,1,2,1,1,1,2,0,1,2
990,1,2,1,1,1,2,1,1,1
991,1,2,1,1,1,2,2,1,2
992,1,2,1,1,1,2,2,1,2
993,1,1,1,1,1,2,0,1,1
994,1,1,1,1,1,2,0,1,2
995,1,2,1,1,1,2,2,1,1
996,1,2,1,1,1,2,2,1,2
997,1,2,1,1,1,2,2,1,2
998,1,2,1,1,1,2,0,1,2
999,1,2,1,1,1,2,2,1,1
1000,1,2,1,1,1,2,1,1,2
1001,1,2,1,1,1,2,1,1,1
1002,2,2,2,1,2,1,0,2,1
1003,1,2,1,1,1,2,2,1,1
1004,1,2,1,1,1,1,0,1,1
1005,1,2,1,1,1,2,2,1,2
1006,1,2,1,1,1,2,2,1,2
1007,1,2,1,2,1,2,2,1,2
1008,1,2,1,1,1,2,2,1,2
1009,1,2,1,1,1,2,2,1,2
1010,1,2,1,1,1,2,1,1,1
1011,1,2,1,1,1,2,2,1,2
1012,1,2,1,1,1,2,2,1,2
1013,1,2,1,1,1,2,1,1,1
1014,1,2,1,1,1,2,0,1,2
1015,2,2,2,1,2,2,0,2,1
1016,1,2,1,1,1,2,2,1,2
1017,1,2,1,1,1,2,0,1,1
1018,2,2,2,1,2,2,1,2,1
1019,1,2,1,1,1,2,0,1,2
1020,1,2,1,1,1,2,0,1,1
1021,1,2,1,1,1,2,2,1,1
1022,1,1,1,1,1,2,0,1,2
1023,1,2,1,1,1,2,2,1,2
1024,1,2,1,1,1,2,0,1,2
1025,1,2,1,1,1,2,0,1,1
1026,1,1,1,2,1,1,1,1,1
1027,1,1,1,1,1,1,2,1,1
1028,1,2,1,1,1,2,0,1,2
1029,1,2,1,1,1,2,0,1,2
1030,1,2,1,1,1,2,2,1,1
1031,1,2,1,2,1,2,0,1,2
1032,1,1,1,1,1,2,0,1,2
1033,1,1,1,1,1,1,1,1,1
1034,1,2,1,1,1,2,0,1,2
1035,1,2,1,1,1,2,0,1,1
1036,1,1,1,1,1,2,2,1,2
1037,1,1,1,2,1,2,0,1,2
1038,1,1,1,1,1,2,2,1,2
1039,1,2,1,1,1,2,0,1,1
1040,2,2,2,1,2,1,1,2,1
1041,1,2,1,1,1,2,2,1,2
1042,1,2,1,1,1,2,1,1,1
1043,1,2,1,1,1,2,0,1,2
1044,1,2,1,1,1,2,1,1,1
1045,2,2,2,1,2,1,0,2,1
1046,1,2,1,1,1,2,2,1,2
1047,1,2,1,2,1,2,2,1,1
1048,1,2,1,1,1,2,0,1,2
1049,1,2,1,1,1,2,0,1,2
1050,1,2,1,1,1,2,2,1,2
1051,1,2,1,2,1,1,2,1,1
1052,1,1,1,2,1,2,0,1,2
1053,2,2,2,1,2,2,2,2,1
1054,1,2,1,1,1,2,0,1,2
1055,1,2,1,2,1,2,0,1,2
1056,1,2,1,2,1,2,2,1,2
1057,1,1,1,2,1,2,2,1,1
1058,1,2,1,1,1,2,2,1,1
1059,1,2,1,1,1,2,0,1,1
1060,1,1,1,2,1,2,0,1,2
1061,1,2,1,1,1,1,2,1,1
1062,1,2,1,2,1,2,2,1,2
1063,1,2,1,1,1,2,2,1,2
1064,1,2,1,1,1,2,1,1,1
1065,1,2,1,1,1,2,0,1,2
1066,1,2,1,1,1,2,0,1,1
1067,1,2,1,1,1,2,2,1,1
1068,2,2,2,1,2,1,0,2,1
1069,2,2,2,1,2,2,2,2,2
1070,1,2,1,1,1,2,0,1,1
1071,1,2,1,1,1,1,0,1,1
1072,1,2,1,1,1,2,1,1,1
1073,1,2,1,1,1,2,2,1,1
1074,1,2,1,1,1,2,2,1,2
1075,1,2,1,1,1,1,2,1,1
1076,1,1,1,2,1,2,1,1,1
1077,1,2,1,1,1,2,2,1,2
1078,1,2,1,1,1,2,0,1,2
1079,1,1,1,1,1,2,0,1,1
1080,1,1,1,1,1,1,0,1,1
1081,1,2,1,1,1,2,1,1,1
1082,1,2,1,1,1,2,2,1,2
1083,1,2,1,1,1,2,0,1,2
1084,1,2,1,1,1,2,2,1,2
1085,1,2,1,1,1,2,2,1,2
1086,2,2,2,1,2,2,0,2,2
1087,1,2,1,1,1,2,0,1,2
1088,1,2,1,1,1,2,2,1,2
1089,1,2,1,1,1,2,0,1,1
1090,1,2,1,1,1,1,2,1,1
1091,2,2,2,1,2,2,0,2,2
1092,2,2,2,1,2,2,0,2,2
1093,1,2,1,2,1,2,0,1,2
1094,1,2,1,1,1,2,2,1,2
1095,1,1,1,1,1,2,2,1,2
1096,1,2,1,1,1,2,1,1,1
1097,1,2,1,1,1,2,2,1,2
1098,1,2,1,1,1,2,2,1,2
1099,1,2,1,1,1,2,0,1,1
1100,1,2,1,1,1,2,2,1,2
1101,1,1,1,1,1,2,0,1,1
1102,1,2,1,1,1,2,2,1,2
1103,1,2,1,1,1,2,2,1,2
1104,2,2,2,1,2,2,0,2,2
1105,1,2,1,1,1,1,2,1,1
1106,2,2,2,1,2,2,1,2,1
1107,1,2,1,1,1,2,2,1,2
1108,1,2,1,1,1,1,0,1,1
1109,1,2,1,1,1,2,1,1,1
1110,2,1,2,1,2,2,0,2,2
1111,1,2,1,1,1,2,0,1,2
1112,1,2,1,1,1,2,2,1,1
1113,1,2,1,1,1,2,0,1,1
1114,1,2,1,1,1,2,0,1,1
1115,1,2,1,1,1,2,2,1,2
1116,1,2,1,1,1,2,0,1,2
1117,1,2,1,1,1,2,2,1,2
1118,1,2,1,1,1,2,1,1,1
1119,1,2,1,1,1,2,2,1,1
1120,1,1,1,1,1,2,0,1,1
1121,1,2,1,1,1,2,2,1,2
1122,2,2,2,1,2,2,2,2,2
1123,1,2,1,2,1,2,2,1,1
1124,1,2,1,1,1,2,0,1,2
1125,2,1,2,1,2,2,0,2,2
1126,1,2,1,1,1,2,0,1,2
1127,2,1,2,1,2,2,0,2,1
1128,1,2,1,1,1,2,0,1,1
1129,1,2,1,2,1,2,2,1,1
1130,1,1,1,1,1,2,2,1,1
1131,1,2,1,1,1,2,2,1,1
1132,1,2,1,1,1,2,0,1,2
1133,1,1,1,1,1,1,2,1,1
1134,1,1,1,1,1,2,2,1,1
1135,1,2,1,1,1,1,1,1,1
1136,1,2,1,1,1,2,0,1,2
1137,1,2,1,1,1,2,2,1,2
1138,2,1,2,1,2,2,0,2,2
1139,1,2,1,1,1,2,2,1,1
1140,1,2,1,1,1,2,0,1,1
1141,1,2,1,1,1,2,2,1,2
1142,1,2,1,1,1,2,2,1,2
1143,1,2,1,1,1,2,2,1,2
1144,2,1,2,1,2,2,1,2,2
1145,1,2,1,2,1,2,0,1,2
1146,1,2,1,1,1,2,1,1,1
1147,1,1,1,1,1,2,0,1,2
1148,1,2,1,1,1,2,1,1,2
1149,1,2,1,1,1,2,2,1,2
1150,2,2,2,1,2,1,1,2,1
1151,1,2,1,1,1,2,1,1,1
1152,1,2,1,2,1,2,2,1,1
1153,1,2,1,1,1,1,1,1,1
1154,1,2,1,1,1,2,0,1,1
1155,1,2,1,1,1,2,1,1,1
1156,1,2,1,1,1,1,2,1,1
1157,1,2,1,1,1,2,0,1,1
1158,1,2,1,1,1,2,2,1,2
1159,1,2,1,1,1,2,2,1,2
1160,1,2,1,1,1,2,0,1,2
1161,1,2,1,1,1,2,2,1,1
1162,1,2,1,1,1,2,2,1,2
1163,2,2,2,1,2,2,2,2,1
1164,2,1,2,1,2,2,1,2,1
1165,2,2,2,1,2,2,1,2,1
1166,1,2,1,1,1,2,0,1,1
1167,1,2,1,1,1,2,0,1,2
1168,1,2,1,1,1,2,2,1,2
1169,2,2,2,1,2,1,2,2,1
1170,2,1,2,1,2,2,2,2,2
1171,1,2,1,1,1,2,1,1,1
1172,1,2,1,1,1,2,2,1,1
1173,1,2,1,1,1,2,1,1,1
1174,1,2,1,1,1,2,0,1,2
1175,1,2,1,1,1,2,0,1,2
1176,1,2,1,1,1,2,1,1,1
1177,1,2,1,1,1,2,2,1,1
1178,1,2,1,1,1,2,0,1,2
1179,1,1,1,1,1,2,2,1,1
1180,1,2,1,1,1,1,2,1,1
1181,2,2,2,1,2,2,0,2,2
1182,1,1,1,2,1,2,2,1,1
1183,1,2,1,1,1,2,2,1,2
1184,2,2,2,1,2,2,0,2,2
1185,1,1,1,1,1,1,1,1,1
1186,1,2,1,1,1,2,1,1,2
1187,1,2,1,1,1,2,0,1,1
1188,1,2,1,1,1,1,1,1,1
1189,1,2,1,1,1,2,2,1,1
1190,1,1,1,1,1,2,1,1,1
1191,1,2,1,1,1,2,0,1,1
1192,1,2,1,1,1,2,2,1,2
1193,1,2,1,1,1,2,2,1,2
1194,1,1,1,2,1,2,0,1,1
1195,2,1,2,1,2,2,2,2,1
1196,1,2,1,1,1,2,0,1,2
1197,1,2,1,1,1,2,2,1,2
1198,1,2,1,1,1,1,2,1,1
1199,1,2,1,1,1,2,2,1,2
1200,1,1,1,1,1,2,0,1,2
1201,1,2,1,1,1,2,1,1,1
1202,1,2,1,1,1,2,1,1,1
1203,1,2,1,1,1,2,2,1,2
1204,1,2,1,1,1,2,2,1,2
1205,1,2,1,1,1,2,0,1,2
1206,1,1,1,1,1,1,1,1,1
1207,1,2,1,1,1,2,1,1,1
1208,2,2,2,1,2,2,2,2,1
1209,1,2,1,1,1,2,0,1,2
1210,1,2,1,1,1,2,0,1,1
1211,1,2,1,1,1,2,0,1,2
1212,1,2,1,1,1,2,2,1,2
1213,1,2,1,1,1,2,0,1,2
1214,1,2,1,2,1,2,0,1,2
1215,1,2,1,1,1,2,0,1,1
1216,1,2,1,1,1,2,2,1,2
1217,1,2,1,1,1,2,0,1,1
1218,1,2,1,1,1,2,2,1,1
1219,1,2,1,1,1,1,1,1,1
1220,1,2,1,1,1,2,0,1,2
1221,1,1,1,1,1,1,0,1,1
1222,1,2,1,1,1,2,1,1,1
1223,1,2,1,1,1,2,2,1,2
1224,1,2,1,1,1,2,0,1,1
1225,1,2,1,1,1,2,2,1,2
1226,1,2,1,1,1,2,0,1,2
1227,1,2,1,1,1,2,1,1,1
1228,2,1,1,1,2,2,2,2,2
1229,1,1,1,1,1,2,0,2,2
1230,1,0,1,1,1,2,2,2,2
1231,1,0,1,1,1,2,2,2,2
1232,1,0,2,1,1,2,1,1,1
1233,2,0,2,1,2,2,1,2,1
1234,1,0,2,1,1,2,2,1,2
1235,1,0,1,1,1,2,2,2,2
1236,1,0,2,1,1,2,1,2,1
1237,1,1,2,1,1,2,2,1,2
1238,1,1,1,1,1,2,0,1,1
1239,1,1,2,1,1,2,1,1,2
1240,2,1,2,1,2,2,0,2,2
1241,1,1,2,1,1,2,0,1,2
1242,1,1,2,1,1,1,2,2,1
1243,1,2,2,2,1,2,0,1,2
1244,1,2,2,1,1,2,1,2,2
1245,1,2,1,1,1,2,2,1,2
1246,1,1,1,1,1,2,2,2,1
1247,1,1,1,1,1,2,2,1,1
1248,1,0,2,1,1,2,0,1,1
1249,1,0,1,1,1,2,0,2,1
1250,1,1,1,1,1,2,2,2,1
1251,1,1,1,1,1,2,1,1,1
1252,1,2,2,2,1,2,1,2,1
1253,1,2,1,1,1,2,0,1,1
1254,1,2,1,1,1,2,0,2,2
1255,1,2,2,1,1,1,2,1,1
1256,1,2,2,1,2,1,2,1,1
1257,1,2,1,1,1,2,2,1,1
1258,1,2,1,1,1,2,2,2,1
1259,1,2,1,1,1,2,2,2,1
1260,1,2,1,1,1,1,1,1,1
1261,1,0,1,1,1,2,2,1,1
1262,1,0,1,1,1,2,0,1,2
1263,1,0,1,1,1,2,2,2,2
1264,1,0,1,1,1,2,2,2,2
1265,1,0,1,1,1,2,2,1,2
1266,1,1,1,1,1,1,2,1,1
1267,1,2,1,1,1,2,0,2,1
1268,1,2,1,1,1,1,1,2,1
1269,2,2,2,1,2,2,1,2,1
1270,1,2,1,1,1,2,2,1,2
1271,1,2,1,1,1,2,0,2,2
1272,1,2,1,2,1,2,0,1,2
1273,1,1,1,1,1,2,0,1,1
1274,2,1,2,1,2,1,2,2,1
1275,1,2,1,1,1,2,2,2,2
1276,1,2,1,1,1,2,2,1,2
1277,1,2,1,1,1,2,1,1,1
1278,1,2,1,1,1,2,1,2,2
1279,1,1,1,1,1,2,1,1,1
1280,2,2,2,1,2,1,2,2,1
1281,1,2,1,1,1,2,1,1,2
1282,1,2,1,1,1,2,0,2,2
1283,1,2,1,1,1,2,0,1,2
1284,2,2,2,1,2,1,1,2,1
1285,1,2,1,1,1,2,1,1,1
1286,1,2,1,1,1,2,2,2,2
1287,2,2,2,1,2,2,0,2,2
1288,1,2,1,1,1,2,1,1,2
1289,1,2,1,1,1,2,1,2,2
1290,1,1,1,1,1,1,0,1,1
1291,1,2,1,1,1,2,2,1,2
1292,1,1,1,1,2,1,1,1,1
1293,1,2,1,1,1,2,0,1,1
1294,1,1,1,1,2,2,2,1,2
1295,1,2,1,1,2,2,0,1,2
1296,1,2,1,1,1,1,2,2,1
1297,1,2,1,1,2,2,2,1,2
1298,1,2,1,1,1,2,1,1,1
1299,2,2,2,1,2,2,1,2,1
1300,1,2,1,1,1,2,2,1,2
1301,1,2,1,1,2,1,2,1,1
1302,1,2,1,1,2,2,0,2,2
1303,1,2,1,1,2,2,1,2,2
1304,1,2,1,1,2,1,0,2,1
1305,1,2,1,1,2,1,1,1,1
1306,1,2,1,1,1,2,2,1,2
1307,2,2,2,1,2,2,2,2,1
1308,1,2,1,1,2,2,0,1,2
1309,1,1,1,1,1,2,0,1,1
1310,1,2,1,1,1,1,2,1,1
1311,1,1,1,2,1,2,1,2,1
1312,1,1,1,1,1,2,1,2,1
1313,2,2,2,1,1,2,0,2,2
1314,1,2,1,1,2,2,1,2,2
1315,1,1,1,1,2,2,2,2,1
1316,1,2,1,1,1,1,1,1,1
1317,2,1,2,1,2,2,0,2,2
1318,1,2,1,1,1,2,1,2,2
1319,2,2,2,1,2,1,1,2,1
1320,1,2,1,1,1,2,1,2,1
1321,1,2,1,1,1,2,2,1,2
1322,1,2,1,1,1,2,1,1,1
1323,1,2,1,1,1,2,2,1,2
1324,1,2,1,1,1,2,1,1,2
1325,1,1,1,1,1,2,2,2,2
1326,2,2,2,1,2,2,2,2,2
1327,1,2,1,1,1,2,1,2,1
1328,1,2,1,1,1,2,2,2,2
1329,1,2,1,1,1,2,2,2,2
1330,1,2,1,1,1,2,0,1,1
1331,1,2,1,1,1,2,2,1,2
1332,1,2,1,1,1,2,2,1,1
1333,1,2,1,1,1,2,2,1,2
1334,1,2,1,1,1,2,2,1,2
1335,1,2,1,1,1,2,1,1,2
1336,1,2,1,1,1,2,0,1,1
1337,1,2,1,1,1,2,2,1,2
1338,1,2,1,1,1,2,1,2,1
1339,1,2,1,1,1,2,2,1,2
1340,1,2,1,1,1,2,1,1,2
1341,1,2,1,1,1,1,2,1,1
1342,1,1,1,1,1,2,2,1,2
1343,1,2,1,1,1,2,0,1,1
1344,2,1,2,1,2,2,1,2,2
1345,1,2,1,1,1,2,0,1,2
1346,1,2,1,1,1,1,1,1,1
1347,1,2,1,1,1,2,1,1,1
1348,1,2,1,1,1,2,2,2,1
1349,1,2,1,1,1,1,0,1,1
1350,1,1,1,1,1,1,0,1,1
1351,1,2,1,1,1,2,2,1,1
1352,1,2,1,1,1,2,2,1,2
1353,1,1,1,1,1,2,0,1,1
1354,1,2,1,1,1,2,0,1,1
1355,1,1,1,1,1,2,1,1,1
1356,1,2,1,1,1,1,0,1,1
1357,1,2,1,1,2,2,2,1,2
1358,1,2,1,1,2,2,2,1,2
1359,1,2,1,1,1,2,2,2,1
1360,1,2,1,1,2,2,1,1,2
1361,2,2,2,1,1,2,2,2,1
1362,1,2,1,1,1,2,0,1,2
1363,1,2,1,1,2,2,1,1,1
1364,1,2,1,1,1,2,2,1,2
1365,2,2,2,1,1,1,1,2,1
1366,1,2,1,1,1,2,0,1,2
1367,1,2,1,1,2,2,2,2,2
1368,1,2,1,1,1,2,2,1,2
